# 刀具直径(mm): 10.0
# 刀具材料: 硬质合金铝用铣刀
# 毛坯材料: AL6061
ap		 ae		 F		 N		 X		 Y		 Z		 s(行程)		 t(时间)		 dMRV		 MRR		 S(转速)		 K(扭矩系数)		 T(扭矩)		 P(功率)
0.750005		4		4000.0		N0038.15		50.3200		-53.9260		-0.7500		0.444671		0.006670		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0038.16		49.8860		-54.0230		-0.7500		0.444708		0.006671		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0038.17		49.4440		-54.0810		-0.7500		0.445789		0.006687		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0038.18		49.0000		-54.1000		-0.7500		0.444406		0.006666		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0040		-49.0000		-54.1000		-0.7500		98.000000		1.225000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0.750005		4		4000.0		N0042.1		-49.4440		-54.0810		-0.7500		0.444406		0.006666		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		3.68111		4000.0		N0042.2		-49.8860		-54.0230		-0.7500		0.445789		0.006687		2.760851		184.056727		6000.0		1.000000		184.056727		115646.252300
0.750005		2.98646		4000.0		N0042.3		-50.3200		-53.9260		-0.7500		0.444708		0.006671		2.239860		149.323995		6000.0		1.000000		149.323995		93823.033445
0.750005		2.2574		4000.0		N0042.4		-50.7440		-53.7920		-0.7500		0.444671		0.006670		1.693061		112.870752		6000.0		1.000000		112.870752		70918.785351
0.750005		1.62556		4000.0		N0042.5		-51.1550		-53.6220		-0.7500		0.444771		0.006672		1.219178		81.278542		6000.0		1.000000		81.278542		51068.813996
0.750005		1.15274		4000.0		N0042.6		-51.5500		-53.4170		-0.7500		0.445028		0.006675		0.864561		57.637384		6000.0		1.000000		57.637384		36214.636584
0.750005		0.64225		4000.0		N0042.7		-51.9250		-53.1780		-0.7500		0.444686		0.006670		0.481691		32.112714		6000.0		1.000000		32.112714		20177.013330
