# 刀具直径(mm): 10.0
# 刀具材料: 硬质合金铝用铣刀
# 毛坯材料: AL6061
ap		 ae		 F		 N		 X		 Y		 Z		 s(行程)		 t(时间)		 dMRV		 MRR		 S(转速)		 K(扭矩系数)		 T(扭矩)		 P(功率)
0.313828		0.883454		6500.0		N0		-54.3320		-16.9670		-8.0000		0.078102		0.000721		0.277253		30.035699		10000.0		0.600000		18.021419		18871.985976
0.437027		1.37337		6500.0		N0		-54.2540		-16.9770		-8.0000		0.078638		0.000726		0.600200		65.021642		10000.0		0.600000		39.012985		40854.302477
0.48391		2.87192		6500.0		N0		-54.1770		-16.9950		-8.0000		0.079076		0.000730		1.389751		150.556337		10000.0		0.600000		90.333802		94597.336735
0.392506		2.65015		6500.0		N0		-54.1030		-17.0200		-8.0000		0.078109		0.000721		1.040200		112.688309		10000.0		0.600000		67.612985		70804.152775
0.283619		1.919		6500.0		N0		-54.0310		-17.0520		-8.0000		0.078791		0.000727		0.544265		58.962027		10000.0		0.600000		35.377216		37046.933927
0.398865		2.73437		6500.0		N0		-53.9630		-17.0900		-8.0000		0.077897		0.000719		1.090644		118.153153		10000.0		0.600000		70.891892		74237.815548
0.344822		0		6500.0		N0		-53.8980		-17.1350		-8.0000		0.079057		0.000730		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.282509		1.8143		6500.0		N0		-53.8370		-17.1850		-8.0000		0.078873		0.000728		0.512556		55.526909		10000.0		0.600000		33.316145		34888.585580
0.335915		2.12132		6500.0		N0		-53.7820		-17.2400		-8.0000		0.077782		0.000718		0.712583		77.196514		10000.0		0.600000		46.317909		48504.000365
0.1492		1.22475		6500.0		N0		-53.7320		-17.3010		-8.0000		0.078873		0.000728		0.182733		19.796042		10000.0		0.600000		11.877625		12438.220338
0.0746727		0		6500.0		N0		-53.6870		-17.3660		-8.0000		0.079057		0.000730		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.150955		0		6500.0		N0		-53.6490		-17.4340		-8.0000		0.077897		0.000719		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0300446		0		6500.0		N0		-53.6170		-17.5060		-8.0000		0.078791		0.000727		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.322727		1.24058		6500.0		N0		-53.5920		-17.5800		-8.0000		0.078109		0.000721		0.400369		43.373272		10000.0		0.600000		26.023963		27252.230334
0.299118		1.7831		6500.0		N0		-53.5740		-17.6570		-8.0000		0.079076		0.000730		0.533357		57.780375		10000.0		0.600000		34.668225		36304.480196
8		0.56461		6500.0		N0		-53.5640		-17.7350		-8.0000		0.078638		0.000726		4.516880		489.328667		10000.0		0.600000		293.597200		307454.268878
0.129799		0		6500.0		N0		-53.5600		-17.8130		-8.0000		0.078102		0.000721		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-53.5640		-17.8910		-8.0000		0.078102		0.000721		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.318378		1.14448		6500.0		N0		-53.5740		-17.9690		-8.0000		0.078638		0.000726		0.364377		39.474202		10000.0		0.600000		23.684521		24802.372888
0		0		6500.0		N0		-53.5920		-18.0460		-8.0000		0.079076		0.000730		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0265503		0		6500.0		N0		-53.6170		-18.1200		-8.0000		0.078109		0.000721		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.21571		0		6500.0		N0		-53.6490		-18.1920		-8.0000		0.078791		0.000727		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0324631		0		6500.0		N0		-53.6870		-18.2600		-8.0000		0.077897		0.000719		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-53.7320		-18.3250		-8.0000		0.079057		0.000730		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-53.7820		-18.3860		-8.0000		0.078873		0.000728		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-53.8370		-18.4410		-8.0000		0.077782		0.000718		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0841179		0		6500.0		N0		-53.8980		-18.4910		-8.0000		0.078873		0.000728		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-53.9630		-18.5360		-8.0000		0.079057		0.000730		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0569		0		6500.0		N0		-54.0310		-18.5740		-8.0000		0.077897		0.000719		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-54.1030		-18.6060		-8.0000		0.078791		0.000727		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-54.1770		-18.6310		-8.0000		0.078109		0.000721		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-54.2540		-18.6490		-8.0000		0.079076		0.000730		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-54.3320		-18.6590		-8.0000		0.078638		0.000726		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-54.4100		-18.6630		-8.0000		0.078102		0.000721		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-54.5100		-18.6570		-8.0000		0.100180		0.000925		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-54.6080		-18.6400		-8.0000		0.099464		0.000918		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-53.7190		-17.3180		-8.0000		1.593112		0.019914		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.0459976		7.86127		6500.0		N0		-53.6310		-17.4660		-8.0460		0.178225		0.002152		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.0999985		7.85773		6500.0		N0		-53.5720		-17.6570		-8.1000		0.207070		0.002499		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.153		7.84844		6500.0		N0		-53.5580		-17.8560		-8.1530		0.206412		0.002494		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.190998		7.91119		6500.0		N0		-53.5770		-17.9980		-8.1910		0.148219		0.001791		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.239998		7.87321		6500.0		N0		-53.6350		-18.1680		-8.2400		0.186185		0.002245		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.287998		7.90082		6500.0		N0		-53.7270		-18.3230		-8.2880		0.186529		0.002253		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.335999		7.68091		6500.0		N0		-53.8490		-18.4550		-8.3360		0.186043		0.002247		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.383999		7.87863		6500.0		N0		-53.9960		-18.5590		-8.3840		0.186357		0.002251		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.432995		7.94647		6500.0		N0		-54.1620		-18.6290		-8.4330		0.186700		0.002252		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.480999		7.93293		6500.0		N0		-54.3390		-18.6630		-8.4810		0.186518		0.002253		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.5		7.5		6500.0		N0		-54.4100		-18.6630		-8.5000		0.073498		0.000887		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.5		3.51603		6500.0		N0		-54.4840		-18.6600		-8.5000		0.074061		0.000684		1.758015		190.451625		10000.0		0.600000		114.270975		119664.285193
0.5		2.37838		6500.0		N0		-54.5580		-18.6500		-8.5000		0.074673		0.000689		1.189190		128.828917		10000.0		0.600000		77.297350		80945.595634
0.5		3.93729		6500.0		N0		-54.6300		-18.6340		-8.5000		0.073756		0.000681		1.968645		213.269875		10000.0		0.600000		127.961925		134001.414506
0.5		6.19532		6500.0		N0		-54.7010		-18.6120		-8.5000		0.074330		0.000686		3.097660		335.579833		10000.0		0.600000		201.347900		210851.027819
0.5		3.11259		6500.0		N0		-54.7690		-18.5830		-8.5000		0.073926		0.000682		1.556295		168.598625		10000.0		0.600000		101.159175		105933.640341
0.5		2.56186		6500.0		N0		-54.8350		-18.5490		-8.5000		0.074243		0.000685		1.280930		138.767417		10000.0		0.600000		83.260450		87190.139352
0.5		3.10751		6500.0		N0		-54.8980		-18.5090		-8.5000		0.074626		0.000689		1.553755		168.323458		10000.0		0.600000		100.994075		105760.748025
0.5		4.44627		6500.0		N0		-54.9560		-18.4640		-8.5000		0.073410		0.000678		2.223135		240.839625		10000.0		0.600000		144.503775		151323.999319
0.5		2.1391		6500.0		N0		-55.0110		-18.4140		-8.5000		0.074330		0.000686		1.069550		115.867917		10000.0		0.600000		69.520750		72801.959157
0.5		6.74018		6500.0		N0		-55.0610		-18.3590		-8.5000		0.074330		0.000686		3.370090		365.093083		10000.0		0.600000		219.055850		229394.749695
0.5		4.7119		6500.0		N0		-55.1060		-18.3010		-8.5000		0.073410		0.000678		2.355950		255.227917		10000.0		0.600000		153.136750		160364.429598
0.5		4.9688		6500.0		N0		-55.1460		-18.2380		-8.5000		0.074626		0.000689		2.484400		269.143333		10000.0		0.600000		161.486000		169107.743753
0.5		1.34154		6500.0		N0		-55.1800		-18.1720		-8.5000		0.074243		0.000685		0.670770		72.666750		10000.0		0.600000		43.600050		45657.865592
0.5		5.70979		6500.0		N0		-55.2090		-18.1040		-8.5000		0.073926		0.000682		2.854895		309.280292		10000.0		0.600000		185.568175		194326.538440
0.5		3.15214		6500.0		N0		-55.2310		-18.0330		-8.5000		0.074330		0.000686		1.576070		170.740917		10000.0		0.600000		102.444550		107279.681893
0.5		3.35158		6500.0		N0		-55.2470		-17.9610		-8.5000		0.073756		0.000681		1.675790		181.543917		10000.0		0.600000		108.926350		114067.406981
0.5		3.3908		6500.0		N0		-55.2570		-17.8870		-8.5000		0.074673		0.000689		1.695400		183.668333		10000.0		0.600000		110.201000		115402.217339
0.5		3.73072		6500.0		N0		-55.2600		-17.8130		-8.5000		0.074061		0.000684		1.865360		202.080667		10000.0		0.600000		121.248400		126971.027567
0.5		3.03399		6500.0		N0		-55.2570		-17.7390		-8.5000		0.074061		0.000684		1.516995		164.341125		10000.0		0.600000		98.604675		103258.574197
0.5		3.90505		6500.0		N0		-55.2470		-17.6650		-8.5000		0.074673		0.000689		1.952525		211.523542		10000.0		0.600000		126.914125		132904.160912
0.5		2.7984		6500.0		N0		-55.2310		-17.5930		-8.5000		0.073756		0.000681		1.399200		151.580000		10000.0		0.600000		90.948000		95240.522886
0.5		4.51632		6500.0		N0		-55.2090		-17.5220		-8.5000		0.074330		0.000686		2.258160		244.634000		10000.0		0.600000		146.780400		153708.075444
0.5		5.00773		6500.0		N0		-55.1800		-17.4540		-8.5000		0.073926		0.000682		2.503865		271.252042		10000.0		0.600000		162.751225		170432.684274
0.426327		2.56186		6500.0		N0		-55.1460		-17.3880		-8.5000		0.074243		0.000685		1.092190		118.320593		10000.0		0.600000		70.992356		74343.021079
0.5		2.6251		6500.0		N0		-55.1060		-17.3250		-8.5000		0.074626		0.000689		1.312550		142.192917		10000.0		0.600000		85.315750		89342.444479
0.5		3.47365		6500.0		N0		-55.0610		-17.2670		-8.5000		0.073410		0.000678		1.736825		188.156042		10000.0		0.600000		112.893625		118221.927646
0.5		2.40144		6500.0		N0		-55.0110		-17.2120		-8.5000		0.074330		0.000686		1.200720		130.078000		10000.0		0.600000		78.046800		81730.417839
0.5		5.02487		6500.0		N0		-54.9560		-17.1620		-8.5000		0.074330		0.000686		2.512435		272.180458		10000.0		0.600000		163.308275		171016.025670
0.5		2.52555		6500.0		N0		-54.8980		-17.1170		-8.5000		0.073410		0.000678		1.262775		136.800625		10000.0		0.600000		82.080375		85954.367701
0.5		2.75776		6500.0		N0		-54.8350		-17.0770		-8.5000		0.074626		0.000689		1.378880		149.378667		10000.0		0.600000		89.627200		93857.384361
0.5		2.15778		6500.0		N0		-54.7690		-17.0430		-8.5000		0.074243		0.000685		1.078890		116.879750		10000.0		0.600000		70.127850		73437.712791
0.273388		0.669592		6500.0		N0		-54.7010		-17.0140		-8.5000		0.073926		0.000682		0.183058		19.831329		10000.0		0.600000		11.898797		12460.391238
0.5		1.19467		6500.0		N0		-54.6300		-16.9920		-8.5000		0.074330		0.000686		0.597335		64.711292		10000.0		0.600000		38.826775		40659.303701
0.5		3.41665		6500.0		N0		-54.5580		-16.9760		-8.5000		0.073756		0.000681		1.708325		185.068542		10000.0		0.600000		111.041125		116281.994182
0.5		2.14536		6500.0		N0		-54.4840		-16.9660		-8.5000		0.074673		0.000689		1.072680		116.207000		10000.0		0.600000		69.724200		73015.011499
0.493504		3.07045		6500.0		N0		-54.4100		-16.9630		-8.5000		0.074061		0.000684		1.515279		164.155264		10000.0		0.600000		98.493158		103141.794068
0.313824		0.883454		6500.0		N0		-54.3320		-16.9670		-8.5000		0.078102		0.000721		0.277249		30.035316		10000.0		0.600000		18.021189		18871.745437
0.437023		1.37337		6500.0		N0		-54.2540		-16.9770		-8.5000		0.078638		0.000726		0.600194		65.021047		10000.0		0.600000		39.012628		40853.928547
0.484337		2.87192		6500.0		N0		-54.1770		-16.9950		-8.5000		0.079076		0.000730		1.390977		150.689188		10000.0		0.600000		90.413513		94680.808998
0.392502		2.65015		6500.0		N0		-54.1030		-17.0200		-8.5000		0.078109		0.000721		1.040189		112.687161		10000.0		0.600000		67.612296		70803.431215
0.283619		1.919		6500.0		N0		-54.0310		-17.0520		-8.5000		0.078791		0.000727		0.544265		58.962027		10000.0		0.600000		35.377216		37046.933927
0.398865		2.73437		6500.0		N0		-53.9630		-17.0900		-8.5000		0.077897		0.000719		1.090644		118.153153		10000.0		0.600000		70.891892		74237.815548
0.344822		0		6500.0		N0		-53.8980		-17.1350		-8.5000		0.079057		0.000730		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.282509		1.8143		6500.0		N0		-53.8370		-17.1850		-8.5000		0.078873		0.000728		0.512556		55.526909		10000.0		0.600000		33.316145		34888.585580
0.335915		2.12132		6500.0		N0		-53.7820		-17.2400		-8.5000		0.077782		0.000718		0.712583		77.196514		10000.0		0.600000		46.317909		48504.000365
0.149204		1.22475		6500.0		N0		-53.7320		-17.3010		-8.5000		0.078873		0.000728		0.182738		19.796573		10000.0		0.600000		11.877944		12438.553802
0.0746727		0		6500.0		N0		-53.6870		-17.3660		-8.5000		0.079057		0.000730		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.150955		0		6500.0		N0		-53.6490		-17.4340		-8.5000		0.077897		0.000719		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0300446		0		6500.0		N0		-53.6170		-17.5060		-8.5000		0.078791		0.000727		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.322727		1.24058		6500.0		N0		-53.5920		-17.5800		-8.5000		0.078109		0.000721		0.400369		43.373272		10000.0		0.600000		26.023963		27252.230334
0.299114		1.7831		6500.0		N0		-53.5740		-17.6570		-8.5000		0.079076		0.000730		0.533350		57.779602		10000.0		0.600000		34.667761		36303.994708
0.5		0.56461		6500.0		N0		-53.5640		-17.7350		-8.5000		0.078638		0.000726		0.282305		30.583042		10000.0		0.600000		18.349825		19215.891805
0.129799		0		6500.0		N0		-53.5600		-17.8130		-8.5000		0.078102		0.000721		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-53.5640		-17.8910		-8.5000		0.078102		0.000721		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.318375		1.14448		6500.0		N0		-53.5740		-17.9690		-8.5000		0.078638		0.000726		0.364374		39.473830		10000.0		0.600000		23.684298		24802.139182
0		0		6500.0		N0		-53.5920		-18.0460		-8.5000		0.079076		0.000730		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0265503		0		6500.0		N0		-53.6170		-18.1200		-8.5000		0.078109		0.000721		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.215706		0		6500.0		N0		-53.6490		-18.1920		-8.5000		0.078791		0.000727		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0324631		0		6500.0		N0		-53.6870		-18.2600		-8.5000		0.077897		0.000719		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-53.7320		-18.3250		-8.5000		0.079057		0.000730		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-53.7820		-18.3860		-8.5000		0.078873		0.000728		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-53.8370		-18.4410		-8.5000		0.077782		0.000718		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0841217		0		6500.0		N0		-53.8980		-18.4910		-8.5000		0.078873		0.000728		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-53.9630		-18.5360		-8.5000		0.079057		0.000730		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0568962		0		6500.0		N0		-54.0310		-18.5740		-8.5000		0.077897		0.000719		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-54.1030		-18.6060		-8.5000		0.078791		0.000727		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-54.1770		-18.6310		-8.5000		0.078109		0.000721		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-54.2540		-18.6490		-8.5000		0.079076		0.000730		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-54.3320		-18.6590		-8.5000		0.078638		0.000726		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-54.4100		-18.6630		-8.5000		0.078102		0.000721		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-54.5100		-18.6570		-8.5000		0.100180		0.000925		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-54.6080		-18.6400		-8.5000		0.099464		0.000918		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0		0		6500.0		N0		-53.7190		-17.3180		-8.5000		1.593112		0.019914		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.0459976		7.86127		6500.0		N0		-53.6310		-17.4660		-8.5460		0.178225		0.002152		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.0999985		7.85773		6500.0		N0		-53.5720		-17.6570		-8.6000		0.207070		0.002499		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.153004		7.84844		6500.0		N0		-53.5580		-17.8560		-8.6530		0.206412		0.002494		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.190998		7.91119		6500.0		N0		-53.5770		-17.9980		-8.6910		0.148219		0.001791		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.239998		7.87321		6500.0		N0		-53.6350		-18.1680		-8.7400		0.186185		0.002245		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.287998		7.90082		6500.0		N0		-53.7270		-18.3230		-8.7880		0.186529		0.002253		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.335999		7.68091		6500.0		N0		-53.8490		-18.4550		-8.8360		0.186043		0.002247		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.383999		7.87863		6500.0		N0		-53.9960		-18.5590		-8.8840		0.186357		0.002251		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.432995		7.94647		6500.0		N0		-54.1620		-18.6290		-8.9330		0.186700		0.002252		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.480999		7.93293		6500.0		N0		-54.3390		-18.6630		-8.9810		0.186518		0.002253		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.5		7.5		6500.0		N0		-54.4100		-18.6630		-9.0000		0.073498		0.000887		0.000000		0.000000		10000.0		0.000000		0.000000		0.000000
0.5		3.51603		6500.0		N0		-54.4840		-18.6600		-9.0000		0.074061		0.000684		1.758015		190.451625		10000.0		0.600000		114.270975		119664.285193
0.5		2.37838		6500.0		N0		-54.5580		-18.6500		-9.0000		0.074673		0.000689		1.189190		128.828917		10000.0		0.600000		77.297350		80945.595634
0.5		3.93729		6500.0		N0		-54.6300		-18.6340		-9.0000		0.073756		0.000681		1.968645		213.269875		10000.0		0.600000		127.961925		134001.414506
0.5		6.19532		6500.0		N0		-54.7010		-18.6120		-9.0000		0.074330		0.000686		3.097660		335.579833		10000.0		0.600000		201.347900		210851.027819
0.5		3.11259		6500.0		N0		-54.7690		-18.5830		-9.0000		0.073926		0.000682		1.556295		168.598625		10000.0		0.600000		101.159175		105933.640341
0.5		2.56186		6500.0		N0		-54.8350		-18.5490		-9.0000		0.074243		0.000685		1.280930		138.767417		10000.0		0.600000		83.260450		87190.139352
0.5		3.10751		6500.0		N0		-54.8980		-18.5090		-9.0000		0.074626		0.000689		1.553755		168.323458		10000.0		0.600000		100.994075		105760.748025
0.5		4.44627		6500.0		N0		-54.9560		-18.4640		-9.0000		0.073410		0.000678		2.223135		240.839625		10000.0		0.600000		144.503775		151323.999319
0.5		2.1391		6500.0		N0		-55.0110		-18.4140		-9.0000		0.074330		0.000686		1.069550		115.867917		10000.0		0.600000		69.520750		72801.959157
0.5		6.74018		6500.0		N0		-55.0610		-18.3590		-9.0000		0.074330		0.000686		3.370090		365.093083		10000.0		0.600000		219.055850		229394.749695
0.5		4.7119		6500.0		N0		-55.1060		-18.3010		-9.0000		0.073410		0.000678		2.355950		255.227917		10000.0		0.600000		153.136750		160364.429598
0.5		4.9688		6500.0		N0		-55.1460		-18.2380		-9.0000		0.074626		0.000689		2.484400		269.143333		10000.0		0.600000		161.486000		169107.743753
0.5		1.34154		6500.0		N0		-55.1800		-18.1720		-9.0000		0.074243		0.000685		0.670770		72.666750		10000.0		0.600000		43.600050		45657.865592
0.5		5.70979		6500.0		N0		-55.2090		-18.1040		-9.0000		0.073926		0.000682		2.854895		309.280292		10000.0		0.600000		185.568175		194326.538440
0.5		3.15214		6500.0		N0		-55.2310		-18.0330		-9.0000		0.074330		0.000686		1.576070		170.740917		10000.0		0.600000		102.444550		107279.681893
0.5		3.35158		6500.0		N0		-55.2470		-17.9610		-9.0000		0.073756		0.000681		1.675790		181.543917		10000.0		0.600000		108.926350		114067.406981
0.5		3.3908		6500.0		N0		-55.2570		-17.8870		-9.0000		0.074673		0.000689		1.695400		183.668333		10000.0		0.600000		110.201000		115402.217339
0.5		3.73072		6500.0		N0		-55.2600		-17.8130		-9.0000		0.074061		0.000684		1.865360		202.080667		10000.0		0.600000		121.248400		126971.027567
0.5		3.03399		6500.0		N0		-55.2570		-17.7390		-9.0000		0.074061		0.000684		1.516995		164.341125		10000.0		0.600000		98.604675		103258.574197
0.5		3.90505		6500.0		N0		-55.2470		-17.6650		-9.0000		0.074673		0.000689		1.952525		211.523542		10000.0		0.600000		126.914125		132904.160912
0.5		2.7984		6500.0		N0		-55.2310		-17.5930		-9.0000		0.073756		0.000681		1.399200		151.580000		10000.0		0.600000		90.948000		95240.522886
0.5		4.51632		6500.0		N0		-55.2090		-17.5220		-9.0000		0.074330		0.000686		2.258160		244.634000		10000.0		0.600000		146.780400		153708.075444
0.5		5.00773		6500.0		N0		-55.1800		-17.4540		-9.0000		0.073926		0.000682		2.503865		271.252042		10000.0		0.600000		162.751225		170432.684274
0.426327		2.56186		6500.0		N0		-55.1460		-17.3880		-9.0000		0.074243		0.000685		1.092190		118.320593		10000.0		0.600000		70.992356		74343.021079
0.5		2.6251		6500.0		N0		-55.1060		-17.3250		-9.0000		0.074626		0.000689		1.312550		142.192917		10000.0		0.600000		85.315750		89342.444479
0.5		3.47365		6500.0		N0		-55.0610		-17.2670		-9.0000		0.073410		0.000678		1.736825		188.156042		10000.0		0.600000		112.893625		118221.927646
0.5		2.40144		6500.0		N0		-55.0110		-17.2120		-9.0000		0.074330		0.000686		1.200720		130.078000		10000.0		0.600000		78.046800		81730.417839
0.5		5.02487		6500.0		N0		-54.9560		-17.1620		-9.0000		0.074330		0.000686		2.512435		272.180458		10000.0		0.600000		163.308275		171016.025670
0.5		2.52555		6500.0		N0		-54.8980		-17.1170		-9.0000		0.073410		0.000678		1.262775		136.800625		10000.0		0.600000		82.080375		85954.367701
0.5		2.75776		6500.0		N0		-54.8350		-17.0770		-9.0000		0.074626		0.000689		1.378880		149.378667		10000.0		0.600000		89.627200		93857.384361
0.5		2.15778		6500.0		N0		-54.7690		-17.0430		-9.0000		0.074243		0.000685		1.078890		116.879750		10000.0		0.600000		70.127850		73437.712791
0.273384		0.669592		6500.0		N0		-54.7010		-17.0140		-9.0000		0.073926		0.000682		0.183056		19.831038		10000.0		0.600000		11.898623		12460.208927
0.5		1.19467		6500.0		N0		-54.6300		-16.9920		-9.0000		0.074330		0.000686		0.597335		64.711292		10000.0		0.600000		38.826775		40659.303701
0.5		3.41665		6500.0		N0		-54.5580		-16.9760		-9.0000		0.073756		0.000681		1.708325		185.068542		10000.0		0.600000		111.041125		116281.994182
0.5		2.14536		6500.0		N0		-54.4840		-16.9660		-9.0000		0.074673		0.000689		1.072680		116.207000		10000.0		0.600000		69.724200		73015.011499
0.493504		3.07045		6500.0		N0		-54.4100		-16.9630		-9.0000		0.074061		0.000684		1.515279		164.155264		10000.0		0.600000		98.493158		103141.794068
0.313828		0.883454		6500.0		N0		-54.3320		-16.9670		-9.0000		0.078102		0.000721		0.277253		30.035699		10000.0		0.600000		18.021419		18871.985976
0.437023		1.37337		6500.0		N0		-54.2540		-16.9770		-9.0000		0.078638		0.000726		0.600194		65.021047		10000.0		0.600000		39.012628		40853.928547
0.484337		2.87192		6500.0		N0		-54.1770		-16.9950		-9.0000		0.079076		0.000730		1.390977		150.689188		10000.0		0.600000		90.413513		94680.808998
0.392502		2.65015		6500.0		N0		-54.1030		-17.0200		-9.0000		0.078109		0.000721		1.040189		112.687161		10000.0		0.600000		67.612296		70803.431215
0.283619		1.919		6500.0		N0		-54.0310		-17.0520		-9.0000		0.078791		0.000727		0.544265		58.962027		10000.0		0.600000		35.377216		37046.933927
0.398865		2.73437		6500.0		N0		-53.9630		-17.0900		-9.0000		0.077897		0.000719		1.090644		118.153153		10000.0		0.600000		70.891892		74237.815548
0.344822		0		6500.0		N0		-53.8980		-17.1350		-9.0000		0.079057		0.000730		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.282513		1.8143		6500.0		N0		-53.8370		-17.1850		-9.0000		0.078873		0.000728		0.512563		55.527695		10000.0		0.600000		33.316617		34889.079562
0.335911		2.12132		6500.0		N0		-53.7820		-17.2400		-9.0000		0.077782		0.000718		0.712575		77.195595		10000.0		0.600000		46.317357		48503.422790
0.1492		1.22475		6500.0		N0		-53.7320		-17.3010		-9.0000		0.078873		0.000728		0.182733		19.796042		10000.0		0.600000		11.877625		12438.220338
0.0746689		0		6500.0		N0		-53.6870		-17.3660		-9.0000		0.079057		0.000730		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.150955		0		6500.0		N0		-53.6490		-17.4340		-9.0000		0.077897		0.000719		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.0300446		0		6500.0		N0		-53.6170		-17.5060		-9.0000		0.078791		0.000727		0.000000		0.000000		10000.0		0.600000		0.000000		0.000000
0.322727		1.24058		6500.0		N0		-53.5920		-17.5800		-9.0000		0.078109		0.000721		0.400369		43.373272		10000.0		0.600000		26.023963		27252.230334
0.299118		1.7831		6500.0		N0		-53.5740		-17.6570		-9.0000		0.079076		0.000730		0.533357		57.780375		10000.0		0.600000		34.668225		36304.480196
0.500004		0.56461		6500.0		N0		-53.5640		-17.7350		-9.0000		0.078638		0.000726		0.282307		30.583286		10000.0		0.600000		18.349972		19216.045532
